@relation 'aoipage english median self'

@attribute Average_Fixation_Duration numeric
@attribute Fixation_Duration_SD numeric
@attribute Longest_Fixation_Duration numeric
@attribute Refixation_Ratio numeric
@attribute Average_Saccade_Length numeric
@attribute Saccade_Length_SD numeric
@attribute Average_Saccade_Absolute_Angle numeric
@attribute Saccade_Absolute_Angle_SD numeric
@attribute Average_Saccade_Relative_Angle numeric
@attribute Saccade_Relative_Angle_SD numeric
@attribute Average_Left_Eye_Difference numeric
@attribute Left_Eye_Difference_SD numeric
@attribute Average_Right_Eye_Difference numeric
@attribute Right_Eye_Difference_SD numeric
@attribute Blink_Count numeric
@attribute Average_Blink_Duration numeric
@attribute Average_Fixation_Duration_AOI1 numeric
@attribute Fixation_Duration_SD_AOI1 numeric
@attribute Longest_Fixation_Duration_AOI1 numeric
@attribute Refixation_Ratio_AOI1 numeric
@attribute Average_Saccade_Length_AOI1 numeric
@attribute Saccade_Length_SD_AOI1 numeric
@attribute Average_Saccade_Absolute_Angle_AOI1 numeric
@attribute Saccade_Absolute_Angle_SD_AOI1 numeric
@attribute Average_Saccade_Relative_Angle_AOI1 numeric
@attribute Saccade_Relative_Angle_SD_AOI1 numeric
@attribute Average_Left_Eye_Difference_AOI1 numeric
@attribute Left_Eye_Difference_SD_AOI1 numeric
@attribute Average_Right_Eye_Difference_AOI1 numeric
@attribute Right_Eye_Difference_SD_AOI1 numeric
@attribute Blink_Count_AOI1 numeric
@attribute Average_Blink_Duration_AOI1 numeric
@attribute AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Language_Switch_AOI1 {No,Yes}
@attribute Average_Fixation_Duration_AOI2 numeric
@attribute Fixation_Duration_SD_AOI2 numeric
@attribute Longest_Fixation_Duration_AOI2 numeric
@attribute Refixation_Ratio_AOI2 numeric
@attribute Average_Saccade_Length_AOI2 numeric
@attribute Saccade_Length_SD_AOI2 numeric
@attribute Average_Saccade_Absolute_Angle_AOI2 numeric
@attribute Saccade_Absolute_Angle_SD_AOI2 numeric
@attribute Average_Saccade_Relative_Angle_AOI2 numeric
@attribute Saccade_Relative_Angle_SD_AOI2 numeric
@attribute Average_Left_Eye_Difference_AOI2 numeric
@attribute Left_Eye_Difference_SD_AOI2 numeric
@attribute Average_Right_Eye_Difference_AOI2 numeric
@attribute Right_Eye_Difference_SD_AOI2 numeric
@attribute Blink_Count_AOI2 numeric
@attribute Average_Blink_Duration_AOI2 numeric
@attribute AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Language_Switch_AOI2 {No,Yes}
@attribute Average_Fixation_Duration_AOI3 numeric
@attribute Fixation_Duration_SD_AOI3 numeric
@attribute Longest_Fixation_Duration_AOI3 numeric
@attribute Refixation_Ratio_AOI3 numeric
@attribute Average_Saccade_Length_AOI3 numeric
@attribute Saccade_Length_SD_AOI3 numeric
@attribute Average_Saccade_Absolute_Angle_AOI3 numeric
@attribute Saccade_Absolute_Angle_SD_AOI3 numeric
@attribute Average_Saccade_Relative_Angle_AOI3 numeric
@attribute Saccade_Relative_Angle_SD_AOI3 numeric
@attribute Average_Left_Eye_Difference_AOI3 numeric
@attribute Left_Eye_Difference_SD_AOI3 numeric
@attribute Average_Right_Eye_Difference_AOI3 numeric
@attribute Right_Eye_Difference_SD_AOI3 numeric
@attribute Blink_Count_AOI3 numeric
@attribute Average_Blink_Duration_AOI3 numeric
@attribute AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Language_Switch_AOI3 {No,Yes}
@attribute Average_Fixation_Duration_AOI4 numeric
@attribute Fixation_Duration_SD_AOI4 numeric
@attribute Longest_Fixation_Duration_AOI4 numeric
@attribute Refixation_Ratio_AOI4 numeric
@attribute Average_Saccade_Length_AOI4 numeric
@attribute Saccade_Length_SD_AOI4 numeric
@attribute Average_Saccade_Absolute_Angle_AOI4 numeric
@attribute Saccade_Absolute_Angle_SD_AOI4 numeric
@attribute Average_Saccade_Relative_Angle_AOI4 numeric
@attribute Saccade_Relative_Angle_SD_AOI4 numeric
@attribute Average_Left_Eye_Difference_AOI4 numeric
@attribute Left_Eye_Difference_SD_AOI4 numeric
@attribute Average_Right_Eye_Difference_AOI4 numeric
@attribute Right_Eye_Difference_SD_AOI4 numeric
@attribute Blink_Count_AOI4 numeric
@attribute Average_Blink_Duration_AOI4 numeric
@attribute AOI_Language_AOI4 {English,Spanish}
@attribute Previous_AOI_Language_AOI4 {English,Spanish,Chinese}
@attribute Language_Switch_AOI4 {No,Yes}
@attribute Average_Fixation_Duration_AOI5 numeric
@attribute Fixation_Duration_SD_AOI5 numeric
@attribute Longest_Fixation_Duration_AOI5 numeric
@attribute Refixation_Ratio_AOI5 numeric
@attribute Average_Saccade_Length_AOI5 numeric
@attribute Saccade_Length_SD_AOI5 numeric
@attribute Average_Saccade_Absolute_Angle_AOI5 numeric
@attribute Saccade_Absolute_Angle_SD_AOI5 numeric
@attribute Average_Saccade_Relative_Angle_AOI5 numeric
@attribute Saccade_Relative_Angle_SD_AOI5 numeric
@attribute Average_Left_Eye_Difference_AOI5 numeric
@attribute Left_Eye_Difference_SD_AOI5 numeric
@attribute Average_Right_Eye_Difference_AOI5 numeric
@attribute Right_Eye_Difference_SD_AOI5 numeric
@attribute Blink_Count_AOI5 numeric
@attribute Average_Blink_Duration_AOI5 numeric
@attribute AOI_Language_AOI5 {English,Spanish}
@attribute Previous_AOI_Language_AOI5 {English,Spanish}
@attribute Language_Switch_AOI5 {No,Yes}
@attribute Average_Fixation_Duration_AOI6 numeric
@attribute Fixation_Duration_SD_AOI6 numeric
@attribute Longest_Fixation_Duration_AOI6 numeric
@attribute Refixation_Ratio_AOI6 numeric
@attribute Average_Saccade_Length_AOI6 numeric
@attribute Saccade_Length_SD_AOI6 numeric
@attribute Average_Saccade_Absolute_Angle_AOI6 numeric
@attribute Saccade_Absolute_Angle_SD_AOI6 numeric
@attribute Average_Saccade_Relative_Angle_AOI6 numeric
@attribute Saccade_Relative_Angle_SD_AOI6 numeric
@attribute Average_Left_Eye_Difference_AOI6 numeric
@attribute Left_Eye_Difference_SD_AOI6 numeric
@attribute Average_Right_Eye_Difference_AOI6 numeric
@attribute Right_Eye_Difference_SD_AOI6 numeric
@attribute Blink_Count_AOI6 numeric
@attribute Average_Blink_Duration_AOI6 numeric
@attribute AOI_Language_AOI6 {English,Spanish}
@attribute Previous_AOI_Language_AOI6 {English,Spanish}
@attribute Language_Switch_AOI6 {No,Yes}
@attribute 'Number of English AOIs' numeric
@attribute 'Self Median' {High,Low}

@data
0.339792,0.234291,1.12207,0.095238,16.211414,202.125978,16.211414,96.023224,76.964181,57.398352,0.413482,0.545819,0.413482,0.545819,5,0.17448,0.331748,0.219236,0.99756,0.139535,6.129749,151.047782,6.129749,96.057502,76.355154,62.596612,0.825825,0.383115,0.825825,0.383115,2,0.19201,English,Chinese,Yes,0.357073,0.250797,0.85645,0.142857,38.258897,45.615124,38.258897,92.452444,59.128253,50.169848,0.417699,0.189642,0.417699,0.189642,1,0.12257,English,English,No,0.282471,0.144342,0.48926,0,42.263804,89.820643,42.263804,75.657011,69.347235,54.306128,0.186238,0.193818,0.186238,0.193818,1,0.13013,English,English,No,0.241617,0.14034,0.44824,0.166667,-42.890819,81.106296,-42.890819,97.271513,95.980196,43.958405,0.009016,0.566496,0.009016,0.566496,0,0,English,English,No,0.417767,0.306747,1.12207,0,26.11589,354.984081,26.11589,90.482748,91.806741,47.284928,-0.094417,0.271185,-0.094417,0.271185,1,0.23568,English,English,No,0.322103,0.093371,0.4292,0,101.877204,197.500113,101.877204,78.177231,25.482718,16.996872,-0.249431,0.021128,-0.249431,0.021128,0,0,English,English,No,6,Low
0.407079,0.428606,2.27148,0,45.645784,126.993664,45.645784,91.429817,84.430171,59.517195,-0.091297,0.356605,-0.091297,0.356605,3,0.148243,0.212405,0.055665,0.26807,0,109.622846,35.139068,109.622846,43.279749,120.046149,26.605647,-0.301278,0.046975,-0.301278,0.046975,0,0,English,Chinese,Yes,0.22852,0,0.22852,0,172.729842,0,172.729842,0,104.184908,0,-0.549638,0,-0.549638,0,0,0,English,English,No,0.25342,0.140488,0.43555,0,19.642321,99.275275,19.642321,92.810157,77.319411,58.460418,0.19794,0.182235,0.19794,0.182235,1,0.03211,English,English,No,0.280203,0.137085,0.48193,0,9.462454,217.047927,9.462454,90.403126,96.105691,50.713787,0.100558,0.309904,0.100558,0.309904,1,0.23578,English,English,No,0.55817,0.582578,2.27148,0,43.75469,57.063967,43.75469,85.179665,80.762932,68.075261,-0.181275,0.177904,-0.181275,0.177904,1,0.17684,English,English,No,0.462895,0.046875,0.50977,0,136.961943,45.432739,136.961943,7.075257,46.909077,11.297481,-0.416883,0.17539,-0.416883,0.17539,0,0,English,English,No,6,Low
0.377849,0.388439,2.88623,0.076923,11.371384,174.805536,11.371384,99.657009,88.767641,59.89561,0.019818,0.366195,0.019818,0.366195,4,0.30288,0.21533,0.106019,0.40918,0,3.053004,233.67419,3.053004,109.603475,102.901887,55.237736,0.138622,0.50728,0.138622,0.50728,1,0.22802,English,Chinese,Yes,0.37279,0.284507,1.0249,0.157895,14.638442,106.39214,14.638442,82.561214,105.428223,61.806765,0.525188,0.303175,0.525188,0.303175,0,0,English,English,No,0.276571,0.130855,0.65674,0,25.955359,64.987837,25.955359,81.036789,79.505111,53.718159,0.205528,0.169974,0.205528,0.169974,1,0.33365,English,English,No,0.41068,0.72276,2.88623,0,-26.919047,76.258409,-26.919047,106.684819,101.245474,63.530321,-0.032389,0.197169,-0.032389,0.197169,0,0,English,English,No,0.431878,0.364497,2.13672,0.129032,9.664739,172.713172,9.664739,109.1875,74.300361,59.310069,-0.190908,0.11229,-0.190908,0.11229,2,0.324925,English,English,No,0.396338,0.249019,0.88428,0,47.722391,285.492402,47.722391,83.845832,88.374412,48.384973,-0.444907,0.056319,-0.444907,0.056319,0,0,English,English,No,6,Low
0.284009,0.17754,1.16016,0.119469,8.678896,118.450193,8.678896,91.33767,99.792901,58.778253,0.16071,0.501679,0.16071,0.501679,8,0.120484,0.263955,0.132349,0.75684,0.131579,-13.137056,159.274926,-13.137056,92.749599,103.121331,57.550953,0.490286,0.427453,0.490286,0.427453,0,0,English,Spanish,Yes,0.228028,0.119356,0.58984,0.079365,13.397959,106.933227,13.397959,86.977929,96.817277,53.414952,0.460929,0.616749,0.460929,0.616749,3,0.111787,English,English,No,0.298145,0.206238,1.16016,0.085714,12.48591,113.30332,12.48591,85.23576,97.746622,55.527698,0.276239,0.377521,0.276239,0.377521,1,0.11125,English,English,No,0.288234,0.172627,0.91943,0.188679,13.432251,101.493133,13.432251,93.994222,103.67996,61.452418,-0.073279,0.321402,-0.073279,0.321402,3,0.129937,English,English,No,0.37469,0.202985,1.02539,0.090909,7.916757,106.006435,7.916757,93.288855,91.678198,67.092796,-0.396792,0.212434,-0.396792,0.212434,1,0.12745,English,English,No,0.389028,0.260635,0.97754,0.133333,19.565499,110.724452,19.565499,98.300664,106.800446,65.312427,-0.545488,0.335769,-0.545488,0.335769,0,0,English,English,No,6,High
0.227999,0.136889,0.8623,0.079365,6.404563,469.818279,6.404563,89.961176,96.347754,59.216433,-0.016255,0.408835,-0.016255,0.408835,4,0.068233,0.22583,0.104096,0.50977,0.083333,-5.619818,156.219046,-5.619818,100.948164,100.83852,64.056702,0.65294,0.436391,0.65294,0.436391,2,0.053905,English,Spanish,Yes,0.122395,0.039014,0.20801,0,-16.260147,66.328889,-16.260147,64.620155,129.601458,36.659887,0.239925,0.346481,0.239925,0.346481,0,0,English,English,No,0.213786,0.127237,0.62988,0.104167,6.020611,626.278711,6.020611,83.955151,99.50717,52.229868,0.154751,0.302121,0.154751,0.302121,0,0,English,English,No,0.236534,0.157596,0.69629,0.026316,4.151403,58.063511,4.151403,90.751212,100.529544,58.354217,-0.128044,0.215532,-0.128044,0.215532,1,0.06994,English,English,No,0.229446,0.144932,0.8623,0.119048,11.341962,688.243281,11.341962,89.143493,83.699633,58.122632,-0.296371,0.282567,-0.296371,0.282567,1,0.09518,English,English,No,0.281096,0.146195,0.54883,0.052632,30.906934,259.719125,30.906934,83.257981,88.951506,68.238944,-0.523349,0.155722,-0.523349,0.155722,0,0,English,English,No,6,High
0.245209,0.120394,0.82813,0.111111,28.149615,128.900925,28.149615,90.237347,96.807891,62.005503,0.085691,0.578822,0.085691,0.578822,3,0.123507,0.202121,0.075638,0.38184,0.057143,-7.217865,159.543252,-7.217865,93.558997,94.828511,55.243732,0.499424,0.556997,0.499424,0.556997,1,0.11908,English,Spanish,Yes,0.257969,0.109889,0.58203,0.18,35.564081,100.174295,35.564081,79.010932,95.142782,56.723803,0.486318,0.411127,0.486318,0.411127,0,0,English,English,No,0.248482,0.149575,0.61621,0.111111,54.907701,160.417375,54.907701,89.320293,101.615396,59.84824,0.192598,0.190854,0.192598,0.190854,0,0,English,English,No,0.240632,0.110367,0.58984,0.037037,36.120856,118.497724,36.120856,76.10871,94.86669,69.199651,-0.148823,0.220789,-0.148823,0.220789,1,0.13922,English,English,No,0.269765,0.119815,0.54297,0.12,41.806719,147.366621,41.806719,86.535544,100.949142,71.591235,-0.462835,0.208601,-0.462835,0.208601,1,0.11222,English,English,No,0.25922,0.166333,0.82813,0.12,30.936203,89.399333,30.936203,109.353908,99.133783,62.907978,-0.545908,0.823426,-0.545908,0.823426,0,0,English,English,No,6,High
0.260547,0.159304,1.08496,0.025,17.917045,162.171599,17.917045,94.536369,96.675888,61.870252,0.040757,0.49301,0.040757,0.49301,2,0.11691,0.175556,0.066124,0.27441,0,50.014178,158.615767,50.014178,99.891444,97.575622,58.385745,0.388824,0.815975,0.388824,0.815975,1,0.11691,English,Spanish,Yes,0.229875,0.104135,0.49707,0.043478,7.562548,66.967745,7.562548,95.415132,95.300633,63.285844,0.475602,0.43388,0.475602,0.43388,0,0,English,English,No,0.141493,0.088023,0.32129,0,40.737504,140.760337,40.737504,60.675232,88.800808,65.161785,0.020862,0.348445,0.020862,0.348445,1,0.11691,English,English,No,0.242559,0.156891,0.87793,0,16.725108,160.906725,16.725108,100.167481,100.531616,60.368715,-0.002221,0.297941,-0.002221,0.297941,0,0,English,English,No,0.288604,0.134299,0.55664,0.117647,-10.560432,221.798107,-10.560432,108.952247,103.141488,60.45417,-0.313539,0.123763,-0.313539,0.123763,0,0,English,English,No,0.361463,0.193667,1.08496,0,22.544283,175.939722,22.544283,77.112542,92.16136,62.846789,-0.20625,0.176866,-0.20625,0.176866,0,0,English,English,No,6,High
0.301275,0.196147,1.19336,0.111111,-0.824983,105.365606,-0.824983,87.075291,97.958532,61.814577,0.283776,0.528901,0.283776,0.528901,3,0.098207,0.313162,0.122754,0.5625,0.129032,-11.933681,57.554769,-11.933681,80.154785,84.145602,57.412925,0.39757,0.283928,0.39757,0.283928,2,0.12916,English,Spanish,Yes,0.210577,0.092956,0.5166,0.052632,-10.392573,137.210695,-10.392573,74.926346,100.11781,62.132705,0.631706,0.546791,0.631706,0.546791,0,0,English,English,No,0.259278,0.196486,0.92383,0.041667,29.782611,101.407661,29.782611,84.395338,106.390574,52.509508,0.620269,0.75749,0.620269,0.75749,1,0.0363,English,English,No,0.326511,0.176006,0.77637,0,7.889684,93.857256,7.889684,101.59184,102.391187,68.420363,0.25151,0.148253,0.25151,0.148253,0,0,English,English,No,0.339408,0.250616,1.19336,0.255319,-12.772938,106.582688,-12.772938,94.42426,95.559412,63.515263,-0.073705,0.307528,-0.073705,0.307528,0,0,English,English,No,0.418248,0.240538,1.06543,0.071429,21.198476,91.263124,21.198476,58.96951,108.050586,60.595046,-0.381134,0.210835,-0.381134,0.210835,0,0,English,English,No,6,High
0.28219,0.137279,0.77051,0.055556,14.925344,175.638547,14.925344,84.372607,105.756539,64.926771,-0.058384,0.446425,-0.058384,0.446425,2,0.075795,0.223437,0.117129,0.53613,0,22.793473,262.237809,22.793473,92.345474,116.348855,63.746634,0.541815,0.637522,0.541815,0.637522,0,0,English,Spanish,Yes,0.227782,0.068419,0.34863,0,22.397392,268.352579,22.397392,36.508169,111.300764,61.06993,0.415076,0.342947,0.415076,0.342947,0,0,English,English,No,0.143553,0.063144,0.20117,0,27.026322,40.207594,27.026322,83.943344,80.329012,41.946503,0.295567,0.095885,0.295567,0.095885,0,0,English,English,No,0.277909,0.123581,0.52734,0.105263,21.475399,103.962532,21.475399,81.747857,101.089754,61.989928,0.0292,0.238915,0.0292,0.238915,1,0.03079,English,English,No,0.319245,0.148998,0.68457,0.0625,-0.99772,114.094923,-0.99772,100.155584,101.882505,68.68439,-0.36129,0.184714,-0.36129,0.184714,1,0.1208,English,English,No,0.330903,0.16078,0.77051,0,19.232048,189.887031,19.232048,67.800793,121.536203,67.73353,-0.481549,0.163039,-0.481549,0.163039,0,0,English,English,No,6,High
0.092491,0.049929,0.3252,0.107143,25.344623,205.241687,25.344623,92.42646,106.079742,54.883969,0.282233,0.319303,0.282233,0.319303,13,0.112187,0.084876,0.055147,0.28516,0,3.998563,242.93904,3.998563,99.287149,81.586828,55.361652,0.546661,0.088865,0.546661,0.088865,6,0.007297,English,English,No,0.082001,0.034315,0.14941,0.060606,8.438955,322.349306,8.438955,94.825962,106.00853,48.046542,0.615775,0.259728,0.615775,0.259728,2,0.26108,English,English,No,0.077668,0.044801,0.20068,0.043478,29.540356,149.27805,29.540356,107.535691,104.597144,64.761191,0.456972,0.451187,0.456972,0.451187,0,0,English,English,No,0.093598,0.052647,0.22681,0.09375,21.767761,104.670469,21.767761,78.709231,98.22187,57.401155,0.461521,0.428604,0.461521,0.428604,0,0,English,English,No,0.100383,0.050815,0.24536,0.152542,33.317506,223.895163,33.317506,90.584854,115.159855,49.409795,0.161468,0.245105,0.161468,0.245105,5,0.178498,English,English,No,0.09918,0.052043,0.3252,0.166667,36.389142,87.373808,36.389142,87.20739,111.922555,54.365365,-0.057844,0.186477,-0.057844,0.186477,0,0,English,English,No,6,Low
0.068342,0.029185,0.19897,0.124088,4.473936,90.635785,4.473936,95.380905,80.828039,52.738606,-0.032061,0.303949,-0.032061,0.303949,37,0.242734,0.057766,0.017397,0.10986,0.055556,-17.808317,54.006727,-17.808317,86.662549,89.340326,57.175135,0.10858,0.384591,0.10858,0.384591,6,0.3651,English,English,No,0.063791,0.026714,0.14502,0.2,3.471805,81.247254,3.471805,99.662331,87.401664,56.989585,-0.032131,0.232557,-0.032131,0.232557,21,0.1409,English,English,No,0.070887,0.022085,0.11597,0.05,9.106973,149.525674,9.106973,93.784824,68.167053,48.64556,0.076297,0.230856,0.076297,0.230856,7,0.50791,English,English,No,0.075089,0.034315,0.16797,0.086957,-8.74361,56.287307,-8.74361,85.351135,68.957495,45.93545,-0.063565,0.171031,-0.063565,0.171031,1,0.23538,English,English,No,0.07103,0.032917,0.19897,0.176471,20.830877,87.198105,20.830877,100.493807,89.838077,49.531238,-0.104343,0.31332,-0.104343,0.31332,2,0.02046,English,English,No,0.07579,0.033895,0.14722,0,17.525639,45.667802,17.525639,87.009716,57.4856,43.785442,-0.178134,0.161781,-0.178134,0.161781,0,0,English,English,No,6,Low
0.073882,0.030544,0.16333,0.076923,28.898142,231.846054,28.898142,111.557333,111.61132,50.905343,0.250825,1.48602,0.250825,1.48602,0,0,0.06055,0,0.06055,0,60.439877,0,60.439877,0,175.099996,0,0.301652,0,0.301652,0,0,0,English,English,No,0.075269,0.034347,0.16333,0.1,13.194088,262.352801,13.194088,121.292653,117.184964,42.349982,0.245177,1.557679,0.245177,1.557679,0,0,English,English,No,0.07361,0.00818,0.08179,0,91.647546,0.777988,91.647546,40.806841,51.998763,46.387554,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,6,Low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,6,Low
0.062882,0.02405,0.13525,0.025641,2.786978,436.975178,2.786978,97.83322,96.127233,57.746142,0.622458,0.608,0.622458,0.608,6,0.256387,0.040775,0.028565,0.06934,0,-78.776806,232.033067,-78.776806,33.406822,60.972754,19.656405,1.853962,0,1.853962,0,0,0,English,English,No,0.059084,0.021162,0.08545,0,-11.630181,360.909645,-11.630181,115.868094,117.02899,49.011829,1.096672,0.095024,1.096672,0.095024,3,0.187717,English,English,No,0.056732,0.011674,0.08594,0.0625,-22.93753,125.220084,-22.93753,90.286295,91.722491,48.677193,1.217409,0.942444,1.217409,0.942444,0,0,English,English,No,0.064943,0.026882,0.12012,0,23.458028,245.075977,23.458028,101.102408,68.332301,51.695016,1.772149,0.675053,1.772149,0.675053,1,0.16017,English,English,No,0.071219,0.029371,0.13525,0.071429,-9.622779,330.147384,-9.622779,86.520395,102.965794,64.476932,0.339574,0.584122,0.339574,0.584122,0,0,English,English,No,0.063476,0.022911,0.1333,0,22.459105,614.764718,22.459105,97.250218,108.337058,58.79272,0.378809,0.322227,0.378809,0.322227,2,0.4075,English,English,No,6,Low
0.067984,0.027446,0.1665,0.125,11.923463,174.911272,11.923463,98.386849,83.764857,54.214169,-0.018107,0.27943,-0.018107,0.27943,13,0.46198,0.058107,0.020795,0.12598,0.181818,-3.687267,86.260437,-3.687267,102.052755,67.260069,52.488469,0.140815,0.337651,0.140815,0.337651,0,0,English,English,No,0.065675,0.0273,0.1665,0.045455,-1.541547,57.702327,-1.541547,96.389818,66.157387,44.449932,0.039707,0.187361,0.039707,0.187361,0,0,English,English,No,0.073188,0.025118,0.14258,0.166667,5.623399,210.126919,5.623399,81.869919,81.635092,49.976733,-0.026019,0.138138,-0.026019,0.138138,0,0,English,English,No,0.077684,0.034017,0.1499,0.142857,26.167802,186.178836,26.167802,99.446535,101.871162,48.994045,-0.114966,0.266532,-0.114966,0.266532,0,0,English,English,No,0.067301,0.021544,0.11279,0.083333,46.293727,299.637722,46.293727,106.9258,122.746343,58.591828,-0.199396,0.237049,-0.199396,0.237049,13,0.46198,English,English,No,0.04688,0,0.04688,0,53.416556,0,53.416556,0,24.56001,0,-0.230548,0,-0.230548,0,0,0,English,English,No,6,Low
0.218752,0.108173,0.5625,0.089286,16.879607,114.836151,16.879607,93.114633,86.990143,60.814354,-0.120851,0.224801,-0.120851,0.224801,0,0,0.225263,0.079277,0.40625,0.083333,-3.308674,106.72456,-3.308674,87.735785,95.695367,58.448819,0.161382,0.212867,0.161382,0.212867,0,0,English,Chinese,Yes,0.165181,0.049309,0.23438,0,27.972258,195.280887,27.972258,121.361651,110.785025,57.189982,-0.029478,0.087789,-0.029478,0.087789,0,0,English,English,No,0.179689,0.073371,0.34375,0.1,36.587751,129.052474,36.587751,96.96158,77.169635,54.312272,-0.145517,0.150367,-0.145517,0.150367,0,0,English,English,No,0.170141,0.062692,0.29688,0.111111,-28.601235,32.052231,-28.601235,72.188328,74.338063,58.754004,-0.247523,0.090624,-0.247523,0.090624,0,0,English,English,No,0.212054,0.133594,0.42188,0.142857,26.928371,23.802678,26.928371,89.527145,60.482191,69.540109,-0.230348,0.153128,-0.230348,0.153128,0,0,English,English,No,0.325286,0.122998,0.5625,0.090909,44.744665,91.091725,44.744665,71.06017,98.499473,56.527223,-0.319121,0.093596,-0.319121,0.093596,0,0,English,English,No,6,Low
0.245285,0.11237,0.5625,0.037736,33.207801,105.630773,33.207801,90.672501,96.589758,61.760973,-0.135955,0.20994,-0.135955,0.20994,0,0,0.194448,0.084662,0.39063,0.111111,36.823499,94.503119,36.823499,64.629937,104.859368,56.600234,0.077681,0.11155,0.077681,0.11155,0,0,English,Chinese,Yes,0.245835,0.101658,0.5625,0,26.806125,151.60414,26.806125,85.220893,83.04389,58.20209,-0.016985,0.083079,-0.016985,0.083079,0,0,English,English,No,0.203126,0.057622,0.28125,0,71.870455,117.772321,71.870455,95.324228,93.648124,56.563475,-0.163603,0.095825,-0.163603,0.095825,0,0,English,English,No,0.268232,0.121506,0.46875,0,5.854794,83.954828,5.854794,93.395179,120.166185,47.030773,-0.23317,0.073365,-0.23317,0.073365,0,0,English,English,No,0.23661,0.069589,0.3125,0,66.135411,34.540559,66.135411,76.185378,98.83755,65.337967,-0.326342,0.088072,-0.326342,0.088072,0,0,English,English,No,0.298299,0.148898,0.54688,0.090909,15.371014,39.72365,15.371014,107.459768,95.342177,71.712235,-0.266811,0.091919,-0.266811,0.091919,0,0,English,English,No,6,Low
0.246878,0.108584,0.57813,0.088889,35.454833,102.068848,35.454833,89.181051,84.884642,60.757935,-0.092325,0.188858,-0.092325,0.188858,0,0,0.218753,0.051821,0.28125,0.2,19.180529,108.272451,19.180529,72.781816,70.811429,57.676346,0.065224,0.112308,0.065224,0.112308,0,0,English,Chinese,Yes,0.162112,0.056303,0.28125,0,18.518948,97.448444,18.518948,77.111449,102.375268,62.199327,0.012329,0.13233,0.012329,0.13233,0,0,English,English,No,0.276991,0.079976,0.42188,0,71.776792,134.570076,71.776792,85.923208,77.535961,57.328716,-0.148701,0.090971,-0.148701,0.090971,0,0,English,English,No,0.23438,0.135015,0.42188,0,-2.198278,19.263301,-2.198278,115.995046,156.744291,26.486249,-0.107348,0.066109,-0.107348,0.066109,0,0,English,English,No,0.287114,0.142979,0.57813,0.25,16.910698,70.772296,16.910698,96.892228,49.365152,32.389298,-0.180749,0.100983,-0.180749,0.100983,0,0,English,English,No,0.31563,0.124373,0.48438,0,67.455032,59.732556,67.455032,76.28307,114.928563,63.456902,-0.247907,0.137803,-0.247907,0.137803,0,0,English,English,No,6,Low
0.244594,0.101411,0.54688,0.051282,17.171908,367.459621,17.171908,88.218879,99.473766,60.019849,-0.099677,0.220419,-0.099677,0.220419,0,0,0.256838,0.101257,0.40625,0.125,-9.206455,745.92186,-9.206455,88.626168,102.484182,59.563322,0.153218,0.13392,0.153218,0.13392,0,0,English,Chinese,Yes,0.178822,0.05468,0.28125,0.111111,-8.166555,43.272613,-8.166555,106.69924,96.52726,44.987985,0.045477,0.14681,0.045477,0.14681,0,0,English,English,No,0.270837,0.139946,0.46875,0,47.222859,51.502766,47.222859,74.225436,74.294475,68.007127,-0.110375,0.097609,-0.110375,0.097609,0,0,English,English,No,0.219795,0.088842,0.42188,0,47.13411,33.697144,47.13411,99.103247,103.658015,58.597141,-0.171827,0.103016,-0.171827,0.103016,0,0,English,English,No,0.261164,0.106974,0.54688,0.047619,21.463589,91.478795,21.463589,81.011021,83.982927,60.082408,-0.218072,0.08566,-0.218072,0.08566,0,0,English,English,No,0.268976,0.095259,0.5,0,18.62825,251.782076,18.62825,55.890676,122.07617,59.904464,-0.233282,0.102371,-0.233282,0.102371,0,0,English,English,No,6,Low
