Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,Number of English AOIs,CEFR Median
0.311175904,0.299413053,1.7414599999999998,0.060240964,12.45267743,146.3272238,12.45267743,93.10521681,97.41306975,59.80148064,0.195207039,0.4870537170000001,0.195207039,0.4870537170000001,4,0.1775325,6,Low
0.339791667,0.23429124,1.12207,0.095238095,16.21141395,202.125978,16.21141395,96.02322382,76.96418095,57.39835177,0.413482105,0.545819259,0.413482105,0.545819259,5,0.17448,6,Low
0.407079091,0.428605902,2.27148,0.0,45.64578434,126.9936638,45.64578434,91.4298168,84.43017116,59.51719532,-0.091296927,0.35660521799999995,-0.091296927,0.35660521799999995,3,0.148243333,6,Low
0.377849341,0.388438775,2.88623,0.076923077,11.37138382,174.8055362,11.37138382,99.6570092,88.76764128,59.8956103,0.01981773,0.366194687,0.01981773,0.366194687,4,0.30288000000000004,6,Low
0.284009159,0.177539886,1.16016,0.119469027,8.678896286,118.4501926,8.678896286,91.3376696,99.79290132,58.77825327,0.160709656,0.501678845,0.160709656,0.501678845,8,0.12048375,6,High
0.227999048,0.136889209,0.8623,0.079365079,6.404563231,469.8182786,6.404563231,89.96117619,96.34775411,59.21643273,-0.016254803999999998,0.408834859,-0.016254803999999998,0.408834859,4,0.0682325,6,High
0.245208889,0.120393688,0.8281299999999999,0.111111111,28.14961533,128.90092479999998,28.14961533,90.23734725,96.80789076,62.00550277,0.085691346,0.578822113,0.085691346,0.578822113,3,0.123506667,6,High
0.260547417,0.159304196,1.08496,0.025,17.91704538,162.1715987,17.91704538,94.53636939,96.67588766,61.87025245,0.040756649,0.493009531,0.040756649,0.493009531,2,0.11691,6,High
0.30127533300000003,0.196146828,1.19336,0.111111111,-0.8249825279999999,105.3656065,-0.8249825279999999,87.07529147,97.9585316,61.81457667,0.28377578,0.528900726,0.28377578,0.528900726,3,0.098206667,6,High
0.282190278,0.137279017,0.77051,0.055555556,14.92534386,175.6385469,14.92534386,84.37260693,105.7565388,64.92677077,-0.058384337,0.44642485,-0.058384337,0.44642485,2,0.075795,6,High
0.092491071,0.049929337,0.3252,0.107142857,25.3446228,205.2416868,25.3446228,92.42646029,106.0797416,54.88396864,0.282233415,0.319302812,0.282233415,0.319302812,13,0.112186923,6,Low
0.068341606,0.02918521,0.19897,0.124087591,4.473935603999999,90.63578463,4.473935603999999,95.38090466,80.82803896,52.73860620000001,-0.03206056,0.303948843,-0.03206056,0.303948843,37,0.242734324,6,Low
0.073881538,0.03054374,0.16333,0.076923077,28.89814191,231.846054,28.89814191,111.5573335,111.6113197,50.90534287,0.25082494,1.486020162,0.25082494,1.486020162,0,0.0,6,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,Low
0.062882051,0.024049848,0.13525,0.025641026,2.786978455,436.9751784,2.786978455,97.83322031,96.12723348,57.7461424,0.6224580270000001,0.607999631,0.6224580270000001,0.607999631,6,0.256386667,6,Low
0.067983646,0.027445576,0.1665,0.125,11.92346261,174.91127219999996,11.92346261,98.38684867,83.76485666,54.21416945,-0.018107255,0.279429731,-0.018107255,0.279429731,13,0.46198,6,Low
0.218752143,0.108172523,0.5625,0.089285714,16.87960747,114.8361506,16.87960747,93.11463301,86.99014346,60.81435432,-0.120850741,0.224801131,-0.120850741,0.224801131,0,0.0,6,Low
0.245285472,0.112370125,0.5625,0.037735849,33.20780074,105.6307733,33.20780074,90.67250097,96.58975814,61.76097297,-0.135955385,0.209939733,-0.135955385,0.209939733,0,0.0,6,Low
0.246878444,0.108583528,0.57813,0.088888889,35.45483327,102.068848,35.45483327,89.18105083,84.88464231,60.75793461,-0.092324767,0.188858386,-0.092324767,0.188858386,0,0.0,6,Low
0.244594359,0.101410993,0.54688,0.051282051,17.17190799,367.45962060000005,17.17190799,88.2188786,99.47376578,60.01984888,-0.099677078,0.220419009,-0.099677078,0.220419009,0,0.0,6,Low
0.232899595,0.12774595800000002,0.60938,0.040540541,6.588726109,134.9702427,6.588726109,91.08739709,103.0867558,51.63053644,-0.04493473,0.197733343,-0.04493473,0.197733343,0,0.0,6,Low
0.255583095,0.132442847,0.70313,0.14285714300000002,21.21535997,75.4807363,21.21535997,103.4880768,96.35239432,54.3087988,-0.006054524,0.205060302,-0.006054524,0.205060302,0,0.0,6,Low
0.354378,0.359407619,1.32813,0.04,34.7637986,388.0350964,34.7637986,93.20049166,85.29332051,62.92340678,-0.236559524,0.435491171,-0.236559524,0.435491171,0,0.0,6,High
0.2468778,0.139719189,0.6875,0.02,43.82543127,765.7515513999998,43.82543127,92.64509001,88.92029459,62.60708482,-0.549484107,0.394032583,-0.549484107,0.394032583,0,0.0,6,High
0.260308723,0.150191462,0.8281299999999999,0.042553191,27.2394275,1079.963721,27.2394275,95.69545429,94.30770679,59.3643792,-0.215498883,0.437285954,-0.215498883,0.437285954,1,0.17051,6,High
0.3289095,0.251920231,1.03125,0.0,60.01681569,1191.841535,60.01681569,89.68966742,76.87413353,62.27597461,-0.381004857,0.397867268,-0.381004857,0.397867268,1,0.1059,6,High
0.25465617,0.106653235,0.5,0.063829787,31.628086100000004,925.0640957,31.628086100000004,103.9046392,94.01353348,60.38350433,-0.30276177,0.493107437,-0.30276177,0.493107437,0,0.0,6,High
0.282171765,0.17730195699999998,0.78125,0.0,51.71130547,85.78739949,51.71130547,82.14422423,81.71524024,48.14884563,-0.501063151,0.421276718,-0.501063151,0.421276718,0,0.0,6,High
0.209747586,0.289115,1.95007,0.051724138,32.22470508,2082.288965,32.22470508,78.50132546,71.08154832,65.45448129,-0.343959621,0.324105928,-0.343959621,0.324105928,2,0.23707,6,High
0.290383485,0.255298289,1.29199,0.090909091,28.38226609,884.0771392999999,28.38226609,93.00932466,76.05961073,58.604082,-0.319271939,0.467173911,-0.319271939,0.467173911,1,0.04272,6,High
0.195821622,0.163379431,0.85425,0.027027027,9.131731271,1126.83128,9.131731271,97.94465069,85.86977698,61.48474054,-0.309152828,0.308886432,-0.309152828,0.308886432,2,0.09669,6,High
0.242818242,0.3247256,1.85181,0.098901099,28.42029808,1274.893429,28.42029808,88.65783489,84.79598926,64.46778155,-0.470281058,0.324223754,-0.470281058,0.324223754,2,0.07916000000000001,6,High
0.200917733,0.127852631,0.57544,0.146666667,19.11673959,685.6563457000002,19.11673959,97.01002169,97.50315726,57.14248431,-0.269944374,0.384009619,-0.269944374,0.384009619,2,0.60212,6,High
0.32356270800000003,0.213385033,1.19824,0.041666667,22.00549497,159.44591210000004,22.00549497,92.98240063,91.26853068,57.58517586,0.028636061,0.371985461,0.028636061,0.371985461,0,0.0,6,High
0.25669631,0.14923987800000002,0.88623,0.095238095,9.970280941,101.2856004,9.970280941,100.5385907,97.59142033,53.52072172,-0.219579682,0.27705176800000003,-0.219579682,0.27705176800000003,1,0.15907000000000002,6,Low
0.277375676,0.147295869,0.80383,0.09009009,5.806711998,106.9007584,5.806711998,97.5862218,97.92567709,59.43728748,-0.330410575,0.313308828,-0.330410575,0.313308828,2,0.145735,6,Low
0.281723029,0.201937263,2.06982,0.24,2.346778136,93.45572104,2.346778136,98.82868309,99.4590304,59.32645898,-0.194160392,0.412533477,-0.194160392,0.412533477,4,0.1243925,6,Low
0.221968312,0.127053307,0.87769,0.064935065,8.428998491,134.8578211,8.428998491,98.38005571,113.0076163,50.64206323,-0.186634026,0.444974075,-0.186634026,0.444974075,0,0.0,6,Low
0.234046457,0.119695408,0.7439,0.094488189,-0.71190206,103.5743328,-0.71190206,96.95165049,101.924352,57.46250588,-0.077211826,0.346497832,-0.077211826,0.346497832,0,0.0,6,Low
0.23165242,0.106282103,0.72388,0.140127389,5.685854019,92.18160328,5.685854019,94.6198646,102.5538662,53.49700869,-0.076398106,0.365684378,-0.076398106,0.365684378,1,0.12986,6,Low
